frame_number,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp
607,53842969000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
608,53876309000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
609,53909656000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
610,53942975000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
611,53976309000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
612,54009642000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
613,54042981000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
614,54076310000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
615,54109654000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
616,54142973000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
617,54176308000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
618,54209634000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
619,54242966000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
620,54276308000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
621,54309639000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
622,54342982000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
623,54376303000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
624,54409637000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
625,54442969000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
626,54476312000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
627,54509643000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
628,54542980000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
629,54576309000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
630,54609633000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
631,54642983000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
632,54676314000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
633,54709637000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
634,54742971000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
635,54776302000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
636,54809634000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
637,54842971000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
638,54876308000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
639,54909643000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
640,54942982000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
641,54976305000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
642,55009632000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
643,55042977000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
644,55076311000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
645,55109642000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
646,55142973000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
647,55176311000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
648,55209634000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
649,55242973000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
650,55276304000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
651,55309638000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
652,55342970000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
653,55376350000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
654,55409651000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
655,55442983000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
656,55476311000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
657,55509643000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
658,55542976000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
659,55576300000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
660,55609649000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
661,55642976000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
662,55676313000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
663,55709636000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
664,55742966000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
665,55776300000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
666,55809633000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
667,55842977000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
668,55876307000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
669,55909632000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
670,55942980000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
671,55976304000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
672,56009641000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
673,56042971000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
674,56076308000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
675,56109638000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
676,56142976000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
677,56176304000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
678,56209636000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
679,56242970000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
680,56276340000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
681,56309644000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
682,56342977000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
683,56376312000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
684,56409644000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
685,56442976000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
686,56476302000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
687,56509638000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
688,56542967000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
689,56576300000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
690,56609653000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
691,56642975000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
692,56676334000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
693,56709649000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
694,56742967000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
695,56776312000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
696,56809663000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
697,56842975000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
698,56876302000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
699,56909633000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
700,56942968000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
701,56976307000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
702,57009639000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
703,57042969000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
704,57076303000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
705,57109635000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
706,57142970000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
707,57176331000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
708,57209644000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
709,57242976000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
710,57276309000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
711,57309644000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
712,57342977000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
713,57376302000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
714,57409645000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
715,57442977000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
716,57476326000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
717,57509648000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
718,57542984000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
719,57576301000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
720,57609642000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
721,57642979000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
722,57676313000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
723,57709643000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
724,57742982000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
725,57776307000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
726,57809647000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
727,57842979000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
728,57876301000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
729,57909635000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
730,57942973000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
731,57976304000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
732,58009640000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
733,58042968000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
734,58076322000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
735,58109646000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
736,58142977000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
737,58176313000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
738,58209646000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
739,58242986000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
740,58276314000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
741,58309653000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
742,58342980000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
743,58376320000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
744,58409649000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
745,58442977000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
746,58476311000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
747,58509645000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
748,58542976000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
749,58576309000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
750,58609644000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
751,58642971000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
752,58676312000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
753,58709640000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
754,58742988000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
755,58776308000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
756,58809639000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
757,58842971000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
758,58876307000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
759,58909640000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
760,58942971000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
761,58976312000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
762,59009645000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
763,59042980000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
764,59076311000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
765,59109646000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
766,59142981000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
767,59176311000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
768,59209635000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
769,59242967000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
770,59276303000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
771,59309651000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
772,59342982000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
773,59376302000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
774,59409644000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
775,59442977000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
776,59476312000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
777,59509641000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
778,59542975000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
779,59576299000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
780,59609640000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
781,59642974000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
782,59676311000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
783,59709638000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
784,59742972000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
785,59776306000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
786,59809643000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
787,59842970000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
788,59876310000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
789,59909645000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
790,59942977000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
791,59976310000,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.6781260351637904e-32,1.1210387714598537e-44,0.9074024558067322
